step,test_acc,mask_ratio,pl_quality,reinforcement_ratio,corrections_ratio,time_elapsed
0,0.1012,0.0,0.0,,,44.8129997253418
500,0.3454,0.10830427572795587,0.14974874371859295,,,92.76979994773865
1000,0.3683,0.28932509356737135,0.29511557788944726,1.1894337419731464,1.7807486631016043,137.79512929916382
1500,0.3986,0.3306481478214264,0.3555577889447236,1.069128942637686,1.5466351829988194,185.12236261367798
2000,0.4151,0.36142290610074995,0.3911356783919598,1.0593732029902243,1.4485738980121003,232.49759674072266
2500,0.4295,0.3717816721200943,0.4164422110552764,1.158677447300029,1.5042158516020236,281.51452708244324
3000,0.441,0.39985188442468644,0.4335276381909548,1.1323720446869316,1.334384858044164,329.6545639038086
3500,0.4433,0.4108677131831646,0.44830150753768844,1.2034188034188034,1.3031802120141343,377.59821248054504
4000,0.444,0.42469360715150833,0.46737688442211056,1.2878464818763327,1.5420014609203798,425.3690814971924
4500,0.4876,0.4539152002334595,0.4890854271356784,1.3464,1.6118598382749325,473.30526971817017
5000,0.473,0.4631919862627983,0.5037386934673367,1.397264059693243,1.3769183548189072,521.3075790405273
5500,0.4979,0.46992088270187377,0.5126834170854271,1.5391536623084494,1.229179331306991,569.1402990818024
6000,0.5178,0.4958563551902771,0.5266532663316583,1.5401853645040808,1.3927051671732522,616.721330165863
6500,0.5194,0.506999212026596,0.5400201005025126,1.6174083403302546,1.3670368205727645,664.2611274719238
7000,0.54,0.5134541645050049,0.5532462311557789,1.692950843304022,1.3810957254665863,711.8337771892548
7500,0.5448,0.5418052207827568,0.5674572864321608,1.8281204326220404,1.4180278281911676,759.3363289833069
8000,0.556,0.5412845217585563,0.5751758793969849,1.8567343867569601,1.2114285714285715,806.9897429943085
8500,0.5707,0.5472983202934265,0.5894874371859297,1.8964439815503644,1.4218181818181819,854.3850312232971
9000,0.5824,0.5859639045596122,0.6021507537688442,2.121342117358664,1.3713942307692308,901.8013696670532
9500,0.5921,0.5859801395535469,0.6106934673366834,2.06203125,1.2319559228650139,949.391713142395
10000,0.594,0.5805211287140847,0.6187939698492463,2.1750123946455133,1.209915611814346,996.7212092876434
10500,0.5918,0.5884411779046058,0.6265125628140703,2.29761316872428,1.2026455026455027,1044.1236867904663
11000,0.6026,0.6077094415426254,0.6353768844221106,2.3230942425217114,1.235864297253635,1091.272875070572
11500,0.622,0.592176162302494,0.6406633165829145,2.476861550180918,1.1435616438356164,1139.1774761676788
12000,0.6297,0.6123746178150177,0.6482613065326633,2.533255929673246,1.2162471395881007,1186.8230967521667
12500,0.6338,0.6053019743561745,0.6485226130653267,2.410352187833511,1.0064870259481038,1234.394207239151
13000,0.6282,0.6099314378499985,0.6474773869346734,2.4756335282651074,0.9748815165876777,1281.9621908664703
13500,0.6516,0.6297613905668259,0.6613266331658292,2.6732778466442357,1.420891875381796,1329.2267928123474
14000,0.6342,0.6376067644953728,0.6693467336683417,2.7512962631861253,1.227480045610034,1375.7360138893127
14500,0.6521,0.629237851023674,0.668180904522613,2.659280303030303,0.971638141809291,1422.2816083431244
15000,0.6518,0.6382662608623505,0.6827336683417086,3.0147286821705426,1.47043534762833,1469.0539689064026
15500,0.6126,0.6455600928068161,0.6833768844221105,2.9188502150958153,1.0179071068830443,1515.8210413455963
16000,0.67,0.6377804645299912,0.6879195979899497,3.0862730061349692,1.1334908446544596,1562.4143805503845
16500,0.6621,0.640944020152092,0.6918793969849246,3.2126904612815697,1.1245259165613148,1609.177733182907
17000,0.6625,0.6513648824691772,0.6904924623115578,2.7856453791240594,0.9640625,1655.855750322342
17500,0.6727,0.6552342010736465,0.6923417085427136,3.1752161383285302,1.0523321956769056,1702.3292965888977
18000,0.6838,0.6545483255982399,0.6993969849246231,3.1008896077638495,1.2304661851608667,1748.868331670761
18500,0.6727,0.6516574964523315,0.7023919597989949,3.093471810089021,1.0880094506792675,1795.7774431705475
19000,0.6739,0.6709939440488816,0.7064120603015075,3.277185501066098,1.1175778953556732,1841.981483221054
19500,0.6444,0.6574513258337975,0.7055879396984924,3.1312604340567614,0.974969474969475,1888.6316010951996
20000,0.6774,0.6683746240139008,0.7074170854271357,3.3779464642429087,1.0547112462006079,1935.331514120102
20500,0.5725,0.6610296566486359,0.7109748743718592,3.50786129657549,1.1140463917525774,1981.816073179245
21000,0.6835,0.6639858245849609,0.7138894472361809,3.358721304441107,1.095772787318362,2028.2427470684052
21500,0.7044,0.6815178899765014,0.7169447236180905,3.472321616501789,1.0980645161290323,2074.965129852295
22000,0.699,0.6773661022186279,0.721286432160804,3.39375409478052,1.1426684280052841,2121.3753294944763
22500,0.7056,0.6874610718488693,0.7247839195979899,3.4638516992790938,1.1129136924075276,2168.048853158951
23000,0.6697,0.6602151273488999,0.7204824120603015,3.445319740500463,0.8867724867724868,2214.5346059799194
23500,0.6882,0.6751944310665131,0.7233366834170855,3.8279257104497653,1.0833822665883734,2261.4023098945618
24000,0.6873,0.6746850960254669,0.7295477386934673,3.705049120402102,1.2020928711576193,2307.7120888233185
24500,0.707,0.6859346915483475,0.7263316582914573,3.678638941398866,0.9110617009449694,2354.270648956299
25000,0.7117,0.6860235723257064,0.7234170854271357,3.436186684361867,0.9208515283842795,2401.0174593925476
25500,0.7034,0.6787731642723084,0.7206633165829146,3.5809995691512277,0.923335198656967,2447.501069545746
26000,0.682,0.666204980134964,0.7210452261306532,3.4600461893764436,1.0111962286387743,2494.1811034679413
26500,0.6869,0.6771944301128388,0.7249849246231156,3.6671812968681077,1.1225766103814885,2540.6823251247406
27000,0.6478,0.6712191873788833,0.7282010050251256,3.692551505546751,1.107095046854083,2587.7876517772675
27500,0.7201,0.6807666728496552,0.7333668341708542,3.828493025383032,1.181241184767278,2634.2947614192963
28000,0.6463,0.6879310387372971,0.7315979899497488,3.709770754507011,0.9461114513165952,2680.8710474967957
28500,0.7217,0.6899748699665069,0.7366231155778894,3.9584845735027225,1.1690331304935768,2727.515370130539
29000,0.7215,0.6979253575205803,0.7348140703517588,3.766696955929123,0.9431459254579911,2774.1597731113434
29500,0.7146,0.6765978389978409,0.7374271356783919,3.901974951830443,1.0863787375415281,2820.7704799175262
