step,test_acc,mask_ratio,pl_quality,reinforcement_ratio,corrections_ratio,time_elapsed
0,0.1005,0.0,0.0,,,25.184118509292603
500,0.1024,0.08119079298461099,0.08198994974874371,,,50.259583950042725
1000,0.1315,0.24601705262064935,0.21835175879396984,1.9933142311365808,1.7285714285714286,73.35799932479858
1500,0.2518,0.3009659188091755,0.3072361809045226,2.021239705244907,1.7654320987654322,95.85162687301636
2000,0.3929,0.33456440320611003,0.3650653266331658,2.0499650593990215,1.8040712468193385,118.74867939949036
2500,0.4658,0.3575435703396797,0.4105929648241206,2.3071148825065273,1.8146067415730338,141.74063968658447
3000,0.5008,0.38787311601638796,0.4502311557788945,2.29981884057971,2.0876565295169947,164.68267941474915
3500,0.528,0.40334565395116806,0.48050251256281407,2.575511432009627,1.8460291734197731,187.9366056919098
4000,0.5447,0.42145171570777895,0.5069949748743718,2.8063402385436285,1.8801261829652998,210.51295518875122
4500,0.5603,0.429178040266037,0.5303115577889447,2.8740740740740742,2.0372771474878446,233.06634092330933
5000,0.577,0.4421287984251976,0.5495879396984925,3.1323210412147504,1.7442196531791907,255.30464363098145
5500,0.592,0.4568409206271172,0.5683618090452262,3.3599476439790577,1.9568690095846646,277.65203070640564
6000,0.6062,0.4689327768087387,0.583678391959799,3.5778364116094985,1.644504748982361,299.94908356666565
6500,0.6228,0.4804659217596054,0.6001608040201005,3.745757071547421,1.9103773584905661,322.1885209083557
7000,0.6339,0.4885975529551506,0.6114170854271357,3.771502758844531,1.5548780487804879,344.50504899024963
7500,0.6482,0.5007111903429031,0.6259698492462311,4.08365690081186,1.8075757575757576,366.7636892795563
8000,0.662,0.5032509622573853,0.6381708542713568,4.216014234875445,1.64656381486676,389.0601010322571
8500,0.6706,0.5133560763001442,0.6490050251256282,4.383423423423423,1.549789621318373,411.338840007782
9000,0.6783,0.5190208505392074,0.6607437185929649,4.69236700077101,1.7049180327868851,433.6183078289032
9500,0.6877,0.5202235016822815,0.6693668341708543,4.808402041617589,1.5092460881934566,455.9247124195099
10000,0.6974,0.5253286165595055,0.6773266331658292,5.090468497576737,1.491778774289985,478.19357466697693
10500,0.7019,0.5373882769346238,0.6834572864321607,4.767883755588674,1.3455571227080394,500.39280915260315
