step,test_acc,mask_ratio,pl_quality,reinforcement_ratio,corrections_ratio,time_elapsed
50500,0.7335,0.6246,0.7845,7.678126557050324,0.8819018404907976,2144.76
51000,0.7462,0.6282,0.7857,7.763698630136986,1.1009615384615385,2165.68
51500,0.7521,0.6294,0.7856,7.831477732793522,0.9891808346213292,2186.6
52000,0.7587,0.6312,0.7869,7.842445328031809,1.0988654781199352,2207.53
52500,0.77,0.6267,0.788,8.313984168865435,1.0955518945634266,2228.55
53000,0.7545,0.628,0.7879,7.527791441219872,0.9874411302982732,2249.49
53500,0.7552,0.6273,0.7872,8.186178442496132,0.9497568881685575,2270.47
54000,0.757,0.6238,0.7884,7.932246561385634,1.0983050847457627,2291.37
54500,0.7623,0.6188,0.7878,7.962085308056872,0.9513776337115073,2312.34
55000,0.7595,0.6247,0.788,7.9785056294779935,1.0163666121112929,2333.25
55500,0.7531,0.6244,0.7882,7.970056788848735,1.012779552715655,2354.2
56000,0.7637,0.6264,0.7879,7.854018311291964,0.9789303079416531,2375.14
56500,0.7547,0.6269,0.7887,8.5728,1.0598006644518272,2396.19
57000,0.753,0.6248,0.7877,7.673076923076923,0.9219269102990033,2417.1
57500,0.7582,0.63,0.7901,7.948232951717272,1.226923076923077,2438.05
58000,0.755,0.6339,0.7913,7.759615384615385,1.099502487562189,2458.93
58500,0.7641,0.6323,0.7928,8.352302121055354,1.1273344651952462,2479.9
59000,0.7563,0.6297,0.7919,7.7754688291941205,0.9329446064139941,2500.82
59500,0.7506,0.6324,0.7936,8.1678391959799,1.1362126245847175,2521.84
60000,0.7578,0.6285,0.7952,8.502415458937199,1.1264181523500811,2542.77
60500,0.7453,0.634,0.7957,8.969971671388102,1.0432,2563.67
61000,0.7636,0.6357,0.7957,8.221750663129974,1.0,2584.6
61500,0.7732,0.6258,0.7949,8.120365394948951,0.9311424100156495,2605.61
62000,0.7695,0.6322,0.7954,8.588048651507139,1.0394321766561514,2626.55
62500,0.7646,0.6314,0.7939,7.8113600833767585,0.8833063209076175,2647.45
63000,0.7573,0.6352,0.7938,8.414746543778802,0.9918433931484503,2668.41
63500,0.7725,0.6323,0.7954,8.234811165845649,1.1381818181818182,2689.34
64000,0.7695,0.6364,0.7952,8.246231155778894,0.9872408293460925,2710.47
64500,0.7714,0.6364,0.7951,8.250257997936016,0.9920382165605095,2731.43
65000,0.7631,0.6339,0.7953,8.364743250397035,1.0116666666666667,2752.31
65500,0.7531,0.6313,0.7947,8.18054110301769,0.9535655058043118,2773.26
66000,0.7634,0.6355,0.7942,8.382459782044629,0.9581881533101045,2794.21
66500,0.7574,0.6372,0.7955,8.219865494050698,1.108348134991119,2815.18
67000,0.7721,0.6326,0.7968,8.73740201567749,1.111504424778761,2836.11
67500,0.7623,0.6364,0.7974,8.369312169312169,1.0560131795716639,2856.99
