step,test_acc,mask_ratio,pl_quality,reinforcement_ratio,corrections_ratio,time_elapsed
0,0.1316,0.0,0.0,,,45.27397656440735
500,0.105,0.10549955887772247,0.16339698492462312,,,94.69411993026733
1000,0.1186,0.3246404367387295,0.33618090452261307,1.419375,1.6265060240963856,138.95215678215027
1500,0.197,0.388452533185482,0.3985929648241206,1.2920760697305864,1.583639705882353,186.13262057304382
2000,0.3269,0.4273324058055878,0.4333869346733668,1.2575278427058985,1.457057505601195,234.21468329429626
2500,0.4025,0.44938232481479645,0.46126633165829145,1.362433501568681,1.5728862973760933,282.8290400505066
3000,0.4416,0.48009214878082274,0.4862311557788945,1.391327270330829,1.6480938416422288,331.3364210128784
3500,0.466,0.4887532697916031,0.5016683417085427,1.3937018701870187,1.3378130726939523,379.82370829582214
4000,0.4887,0.5095523779392243,0.5185929648241207,1.486529110264161,1.461439588688946,428.2290132045746
4500,0.5005,0.5257398781180381,0.5303316582914573,1.5701195219123505,1.3088779284833538,476.97337770462036
5000,0.5194,0.5240649599432945,0.5459095477386935,1.6387501783421314,1.4671009771986971,525.2732927799225
5500,0.5309,0.5501185327768325,0.5576281407035176,1.7342090553381777,1.3295880149812733,573.7180364131927
6000,0.5409,0.5642646355628967,0.5729447236180905,1.7983836665248831,1.488933601609658,621.4760196208954
6500,0.553,0.5584334662556648,0.5788743718592965,1.7819370172311348,1.167160640189686,669.7442543506622
7000,0.571,0.5883178025484085,0.5965628140703517,2.0235346358792183,1.5820495646349633,718.0516746044159
7500,0.5796,0.5831404478549957,0.5982311557788945,2.013978656245303,1.04,766.3075816631317
8000,0.5899,0.589082005739212,0.612462311557789,2.1300826178519356,1.4117994100294986,814.3238017559052
8500,0.6005,0.6012504317760468,0.6145728643216081,2.1511182108626197,1.0532831001076426,862.231103181839
9000,0.6104,0.5936802203655243,0.621929648241206,2.242724867724868,1.2157676348547717,910.1101925373077
9500,0.6173,0.6134553828239441,0.6309547738693467,2.3100358422939067,1.2813089993706734,957.9381425380707
10000,0.6272,0.6225284349322319,0.6431557788944724,2.403269295584766,1.4282670454545454,1006.155401468277
10500,0.6345,0.6138340349197388,0.643859296482412,2.3087305655219548,1.0199764982373678,1054.380134820938
11000,0.64,0.629134766459465,0.6450653266331658,2.575453047775947,1.0325112107623318,1102.3100922107697
11500,0.6493,0.6038401229977608,0.6465326633165829,2.3792274995379783,1.0423925667828107,1149.9678537845612
12000,0.655,0.629073481798172,0.6521608040201005,2.777408637873754,1.1744548286604362,1197.7154405117035
12500,0.6566,0.6152289229035377,0.6488040201005025,2.2237116991643453,0.910901467505241,1245.5338680744171
13000,0.6589,0.6127581423521042,0.6522814070351759,2.6590742101396034,1.0876656472986748,1293.4912116527557
13500,0.6654,0.6303892288804054,0.6611859296482412,2.585835393853762,1.2530051516886092,1341.5535535812378
14000,0.6715,0.6394176399111747,0.66556783919598,2.7901479610249007,1.1253594019551467,1389.5668108463287
14500,0.6725,0.6255519737005234,0.6632562814070352,2.540983606557377,0.9392177589852009,1437.572387933731
15000,0.6749,0.630573079943657,0.6678793969849246,2.82415958625785,1.1391941391941391,1485.737120628357
15500,0.6785,0.6321956449151039,0.6701507537688443,2.538778568752342,1.0684848484848486,1533.5334358215332
16000,0.6826,0.6410032738447189,0.6761005025125628,3.0967012252591894,1.2009504412763068,1581.2707152366638
16500,0.6861,0.6518523014187813,0.6811256281407035,2.7718686961305705,1.1567023285084959,1629.0933232307434
17000,0.6883,0.6663892349004745,0.6849246231155779,2.8269789397240377,1.1222366710013003,1677.5318291187286
17500,0.6898,0.6358234848976135,0.6852261306532663,3.0310204081632652,1.0092764378478665,1725.7025668621063
18000,0.6852,0.6288616334795952,0.6777688442211055,2.7711661341853033,0.8078715691351631,1773.5392458438873
18500,0.689,0.6417536790370941,0.6865125628140704,3.1286572369695795,1.2770700636942676,1821.5956704616547
19000,0.6955,0.6608141532540321,0.6906934673366835,3.0410433448408134,1.1348897535667963,1869.6107482910156
19500,0.6999,0.6391850924491882,0.6912964824120603,3.1284030881755385,1.0181708055723804,1917.4649951457977
20000,0.7022,0.656689964056015,0.6947336683417086,2.997484033288175,1.1048436541998774,1965.4967203140259
20500,0.7058,0.6648920758962631,0.6990954773869347,3.11489446435683,1.1512195121951219,2013.4767136573792
21000,0.7072,0.6614411830902099,0.6988542713567839,3.0377208655945998,0.9923175416133163,2061.174904346466
21500,0.7083,0.6615288434028626,0.7037185929648241,3.23909898739409,1.1585845347313237,2108.976808786392
22000,0.7115,0.6806197556257247,0.7086231155778895,3.3352601156069364,1.1663258350374914,2156.7540214061737
22500,0.7165,0.6645584704875946,0.7049447236180905,3.3057471264367817,0.8908765652951699,2205.0359637737274
23000,0.716,0.6666327396631241,0.7083417085427136,3.1745610453246225,1.106089139987445,2253.288298845291
23500,0.7161,0.6648677244186402,0.7061708542713567,3.1632610508757297,0.9402324294410626,2300.947930574417
24000,0.7213,0.6652049813270569,0.708502512562814,3.376290877796902,1.0662857142857143,2348.9899361133575
24500,0.721,0.6813734079599381,0.7109748743718592,3.4806397306397305,1.0741857659831122,2397.104054927826
25000,0.7219,0.6768259243965149,0.7151557788944723,3.314643663996714,1.1448467966573816,2445.5108709335327
25500,0.724,0.6732114763259888,0.7193165829145729,3.477534697718184,1.1304347826086956,2493.5795300006866
26000,0.7269,0.6752346103191376,0.7210452261306532,3.546280276816609,1.050647820965842,2541.370292186737
26500,0.7289,0.6792711344957352,0.7214673366834171,3.6523706896551724,1.013401403956605,2589.4840066432953
27000,0.7304,0.683806849360466,0.7199798994974874,3.5223493845821636,0.9541511771995044,2637.6103641986847
27500,0.7337,0.6938259263038635,0.723356783919598,3.4938528860179203,1.115305422100206,2685.155134677887
28000,0.7326,0.6836891551017761,0.724,3.4571929056273265,1.0204865556978233,2732.9549372196198
28500,0.7322,0.6891262497901917,0.7256683417085427,3.4486157718120807,1.055076310550763,2780.8638048171997
29000,0.7321,0.6950361540317536,0.727356783919598,3.717843222174101,1.053639846743295,2828.722231388092
29500,0.7344,0.6992496277093887,0.7298492462311558,3.612494441974211,1.081902245706737,2876.690889596939
30000,0.7356,0.6697885849475861,0.7291859296482412,3.564656242243733,0.9800242130750605,2924.8787004947662
30500,0.7322,0.6702297387123108,0.7327236180904523,4.194856348470807,1.1124600638977635,2972.9940435886383
31000,0.7385,0.6901023046970367,0.7356582914572865,3.7974452554744524,1.0975935828877006,3021.4512519836426
31500,0.738,0.681590939283371,0.7313366834170855,3.6056846379427023,0.8675292667898953,3069.7711973190308
32000,0.7392,0.6800454866886139,0.7307939698492463,3.841259357111405,0.9819277108433735,3118.3409423828125
32500,0.7415,0.6952695141434669,0.7366633165829146,3.8476106584452765,1.2169390787518573,3166.247822999954
33000,0.7393,0.6687354210615158,0.7289447236180905,3.538224852071006,0.7768739105171412,3214.3140845298767
33500,0.7401,0.6781668348312377,0.7329246231155779,3.93221131369799,1.1358956760466712,3262.562159538269
34000,0.743,0.676191995382309,0.7311155778894473,3.4659012629161885,0.9461400359066428,3310.236553668976
34500,0.7438,0.6824724357128144,0.7354974874371859,4.0004418912947415,1.1529824561403508,3358.0987083911896
35000,0.7461,0.6802236503362655,0.7342311557788944,3.6351028216164516,0.9622075584883023,3406.282129049301
35500,0.7421,0.6750901268720627,0.7353366834170855,4.045484801420013,1.0357607282184655,3454.405554294586
36000,0.7454,0.6944736539125442,0.7322211055276382,3.864064602960969,0.9049662783568363,3502.3176760673523
36500,0.7438,0.6892106631994247,0.7375879396984925,3.889670223084384,1.1940406976744187,3550.0301299095154
37000,0.7508,0.695627874135971,0.7414874371859297,3.907150964812713,1.1373937677053825,3597.9759640693665
37500,0.755,0.709314968585968,0.7479798994974874,3.9676470588235295,1.2533333333333334,3645.8574748039246
38000,0.7558,0.6981550654768944,0.7460301507537689,3.9789177793394237,0.9351170568561873,3693.680762052536
38500,0.7567,0.6999517376422882,0.7481005025125628,4.28369140625,1.0691739422431161,3741.44006896019
39000,0.7565,0.7005503575801849,0.7453065326633166,4.038147792706334,0.9178972238629651,3789.061208486557
39500,0.7545,0.6743178062438965,0.7437386934673367,4.339754816112084,0.9494818652849741,3837.1894171237946
40000,0.7585,0.6990848549604416,0.7458693467336683,3.960884749708964,1.0741258741258741,3885.0673882961273
40500,0.7596,0.7071067692041397,0.7429346733668342,3.855059041444779,0.9160919540229885,3932.5221939086914
41000,0.7583,0.700781281709671,0.7480804020100502,4.205115945493665,1.1741496598639456,3980.3878309726715
41500,0.7593,0.7040872883796692,0.7488442211055276,3.963832335329341,1.026243093922652,4028.550080537796
42000,0.7603,0.7027273061275482,0.7495678391959799,4.131300713056307,1.0238252812706816,4076.510291337967
42500,0.7575,0.7017983288764954,0.7457889447236181,3.969733079122974,0.8885595732068761,4124.503232955933
43000,0.7607,0.6935361539125442,0.745929648241206,4.241943359375,1.0044785668586051,4172.177371501923
43500,0.7631,0.692431850194931,0.7472562814070352,3.790306867998052,1.0418516169942929,4220.149868011475
44000,0.7596,0.6973450003862381,0.748321608040201,4.480266529984624,1.0330423940149627,4267.918157577515
44500,0.7646,0.69840993475914,0.7551155778894473,4.449094468918258,1.2365290412876138,4315.762809276581
45000,0.7612,0.6880393991470337,0.7465929648241206,3.8397117296222665,0.7708108108108108,4363.305458545685
45500,0.7585,0.7049436210393906,0.7502914572864322,4.352112676056338,1.12707182320442,4411.523419618607
46000,0.76,0.7046043357849121,0.7500502512562814,4.124093069802352,0.9919839679358717,4459.357366323471
46500,0.7591,0.697838100194931,0.753467336683417,4.349491032476975,1.12630014858841,4506.846463918686
47000,0.7637,0.7162512519359588,0.7587537688442211,4.412503076544425,1.2097288676236044,4554.402190923691
47500,0.7573,0.689079983651638,0.7509346733668342,3.7233779098563646,0.7643852210781344,4602.046839475632
48000,0.7623,0.7011368014812469,0.7530452261306533,4.629052525760241,1.071917808219178,4649.743313550949
48500,0.7635,0.7113827437162399,0.762251256281407,4.623441396508728,1.3661071143085532,4697.656877040863
49000,0.7665,0.7012167551517486,0.764,4.37469387755102,1.0629978276611152,4745.385669231415
49500,0.7653,0.7106761701107025,0.7595778894472361,4.318381277425646,0.8682634730538922,4793.109346151352
50000,0.7684,0.7022094477415085,0.7583115577889448,4.44531672983216,0.9621394230769231,4840.950044155121
50500,0.7701,0.7127938640117645,0.7646834170854271,4.649412353088272,1.2278936017253774,4888.654964923859
51000,0.7732,0.7077411039471626,0.7602010050251257,4.170981661272924,0.8601003764115432,4936.4557292461395
51500,0.7712,0.7079574196338654,0.7602613065326633,4.5695685473576715,1.0019633507853403,4984.474569320679
52000,0.7681,0.6753835537433625,0.7582311557788944,4.996625421822272,0.9345430978613092,5032.595682382584
52500,0.7691,0.7000913461446762,0.7626331658291458,4.5862970711297075,1.1532540237928621,5080.448309183121
53000,0.772,0.7180097734928131,0.7661306532663317,4.666915422885572,1.1238434163701068,5128.131236553192
53500,0.7728,0.7120260082483292,0.7643819095477387,4.290616621983914,0.9427254772876893,5175.936936378479
