step,test_acc,mask_ratio,pl_quality,reinforcement_ratio,corrections_ratio,time_elapsed
0,0.1317,0.0,0.0,,,24.634692192077637
500,0.1,0.001142793161447397,0.004739130434782609,,,53.0981879234314
1000,0.1386,0.05509093279950321,0.1481304347826087,16.333333333333332,,79.2328748703003
1500,0.2209,0.17664216026663782,0.31071739130434783,36.237037037037034,8.333333333333334,105.37301015853882
2000,0.3874,0.28470043540000917,0.4527608695652174,27.11204481792717,3.282608695652174,131.52683520317078
2500,0.6158,0.3887864363789558,0.5750217391304348,18.97925925925926,2.062015503875969,157.77242994308472
3000,0.7201,0.46162807631492614,0.6606304347826087,14.833984375,1.554307116104869,184.00189065933228
3500,0.7589,0.521257777929306,0.7182173913043478,12.089985486211901,1.412442396313364,210.21830439567566
4000,0.7808,0.5724276573657989,0.755,10.687054631828978,1.2375,236.41676378250122
4500,0.795,0.6046593284606934,0.7770652173913043,9.057157569515963,1.20703125,262.567670583725
5000,0.8008,0.617790907740593,0.7913695652173913,8.147654320987654,1.2215422276621788,288.77564334869385
5500,0.8079,0.6359384667873382,0.8018260869565217,8.655222437137331,1.2370892018779343,315.0235149860382
6000,0.812,0.6521299629211426,0.807804347826087,8.157993436474449,1.1135371179039302,341.3598122596741
6500,0.8135,0.6599567960500717,0.8151521739130435,8.288111217641418,1.2255639097744362,368.2245395183563
7000,0.8174,0.6695272854566574,0.8191521739130435,8.181774580335732,1.1076011846001974,394.4755651950836
7500,0.8206,0.6771144586801529,0.8250869565217391,8.880130597014926,1.2259100642398286,420.6177999973297
8000,0.8239,0.6780707553625107,0.8263478260869566,7.888252148997134,1.0227920227920229,446.8278238773346
8500,0.8281,0.6799112148284913,0.8278043478260869,8.372598584428715,1.0443587270973964,473.0127260684967
9000,0.831,0.6840413862466812,0.8310217391304348,8.450875486381323,1.1371134020618556,499.2403030395508
9500,0.8343,0.684456328511238,0.8322173913043478,9.0,1.0416666666666667,525.4844720363617
10000,0.8386,0.6876304360628128,0.8360869565217391,8.989087301587302,1.1759352881698686,551.6231470108032
10500,0.8412,0.6922817535400391,0.8376521739130435,8.54417670682731,1.0657229524772498,577.7942175865173
11000,0.8439,0.6920740456581116,0.8386739130434783,8.548951048951048,1.0380859375,604.0504748821259
11500,0.8459,0.7010982463359833,0.8393695652173913,9.372222222222222,1.0206961429915333,630.2164978981018
12000,0.847,0.7001814235448838,0.8422608695652174,9.739893617021277,1.1452145214521452,657.0352141857147
12500,0.8482,0.6919361228942871,0.8447173913043479,8.791407867494824,1.1197411003236246,683.2961432933807
13000,0.8489,0.7045789805650711,0.8427391304347827,8.648307225871653,0.9186046511627907,709.5356998443604
13500,0.8514,0.6928073637485505,0.8461304347826087,9.561613958560523,1.152390438247012,735.7280197143555
