step,test_acc,mask_ratio,pl_quality,reinforcement_ratio,corrections_ratio,time_elapsed
17500,0.7105,0.5522102466225625,0.6920201005025126,4.897655377744696,1.1902017291066282,778.3627994060516
18000,0.7151,0.5551297553181648,0.6947738693467337,4.927010003705076,1.1920731707317074,799.7159147262573
18500,0.7191,0.5551505860686302,0.6965427135678391,4.538894755367828,1.1050531914893618,821.2889037132263
19000,0.7186,0.5515360045433044,0.6993366834170854,5.077967416602017,1.1879588839941262,842.7026631832123
19500,0.72,0.561668581366539,0.7022914572864322,5.272118959107806,1.2050898203592815,864.0749225616455
20000,0.7219,0.5604318363666534,0.7035175879396985,4.646231518211324,1.0782865583456425,885.5430719852448
20500,0.7218,0.5618068369030953,0.7044623115577889,4.845712235378543,1.0593220338983051,906.9146676063538
21000,0.7241,0.5692651711702347,0.7065326633165829,4.950181818181818,1.1286127167630058,928.2325146198273
21500,0.7244,0.5673816475272179,0.707819095477387,5.193124758594052,1.0860832137733143,949.6609678268433
22000,0.7275,0.5652443390488625,0.7093266331658291,5.124095926912828,1.0954478707782673,971.0899894237518
22500,0.7259,0.5660530504584312,0.7118994974874372,5.228503184713376,1.1949286846275753,992.4867589473724
23000,0.729,0.5684346785545349,0.7140502512562814,5.183549124143184,1.146589259796807,1013.9022271633148
23500,0.7315,0.5698096796274185,0.7158592964824121,5.4872624342903356,1.108695652173913,1035.2764041423798
24000,0.7324,0.5693551322221756,0.717286432160804,5.275915822291505,1.0998531571218797,1056.635743379593
24500,0.7344,0.5750464201569557,0.7191557788944724,5.233295150820924,1.1195054945054945,1078.0361096858978
25000,0.7331,0.575963086426258,0.7212462311557789,5.442088731841382,1.1342657342657343,1099.394876241684
25500,0.7343,0.5719896023273467,0.7215477386934673,5.406385494678754,1.013869625520111,1120.7781131267548
26000,0.7382,0.5763967997431755,0.7224723618090452,5.488443759630201,1.0575539568345325,1142.217066526413
26500,0.7384,0.5782557023763657,0.7238391959798995,5.490289338089576,1.0930888575458393,1163.684989452362
27000,0.7388,0.5811013468503952,0.7240201005025125,5.278749534797171,1.0066577896138482,1185.0765295028687
27500,0.7413,0.579564414858818,0.7272361809045226,5.470449172576832,1.243034055727554,1206.4253551959991
28000,0.7438,0.5796127083897591,0.7285025125628141,5.696192052980132,1.0806451612903225,1227.7677953243256
28500,0.7422,0.5844413075447082,0.7293668341708542,5.430906967691709,1.058139534883721,1249.1653237342834
29000,0.7421,0.5873797541856766,0.7301909547738693,5.58452380952381,1.058055152394775,1270.5806338787079
29500,0.7446,0.5951041867136955,0.7326633165829146,5.805689102564102,1.1883614088820826,1291.9728150367737
30000,0.746,0.5901685801148414,0.7336482412060301,5.749687630154103,1.064896755162242,1313.5276086330414
30500,0.7479,0.5906335409879685,0.7350753768844221,5.638866719872307,1.0973201692524683,1335.1283972263336
