step,test_acc,mask_ratio,pl_quality,reinforcement_ratio,corrections_ratio,time_elapsed
0,0.1316,1.0,0.00012060301507537688,,,44.857746839523315
500,0.132,1.0,0.21776884422110554,,,76.15739130973816
1000,0.1075,1.0,0.3757386934673367,0.5330354293009895,1.5589123867069485,107.90805101394653
1500,0.2119,1.0,0.42150753768844224,0.589228044587978,1.677476941386492,136.0459499359131
2000,0.3401,1.0,0.4410854271356784,0.7605154028436019,1.3076437144662034,167.60672283172607
2500,0.4294,1.0,0.4620904522613065,0.8544248559958108,1.3682170542635659,196.24224376678467
3000,0.473,1.0,0.4757989949748744,0.9185015290519878,1.1984866123399303,224.42713022232056
3500,0.501,1.0,0.488,0.9620539599651872,1.2053450608930987,252.68490290641785
4000,0.5156,1.0,0.4957386934673367,1.0008895214374667,1.1241534988713318,280.87792325019836
4500,0.5314,1.0,0.5093065326633166,1.0984303466317855,1.2051048313582498,309.0347352027893
5000,0.5439,1.0,0.513105527638191,1.0591387559808612,1.0608695652173914,337.3870689868927
5500,0.5532,1.0,0.5190552763819095,1.1488226637233259,1.0907140668096844,365.5872702598572
6000,0.5617,1.0,0.5216683417085427,1.1669774538057298,1.037089871611983,393.7184784412384
6500,0.5711,1.0,0.5333869346733668,1.2105916425320646,1.2123088128186452,421.9729206562042
7000,0.5789,1.0,0.5402211055276382,1.2094359331476323,1.1014017297942142,450.3022847175598
7500,0.5814,1.0,0.5382110552763819,1.2308946034045636,0.9718547706163805,479.4177782535553
8000,0.5875,1.0,0.5408040201005025,1.2426937738246506,1.0440724291083021,507.5456054210663
8500,0.5952,1.0,0.5484020100502512,1.2875488553880514,1.1095017381228274,535.9002506732941
9000,0.6021,1.0,0.5550753768844221,1.3460928203094011,1.1097520661157025,564.3595776557922
9500,0.611,1.0,0.5625125628140704,1.4456472710870545,1.13328530259366,592.4972703456879
10000,0.6131,1.0,0.5655276381909548,1.381132075471698,1.0462820117247762,620.8095016479492
10500,0.6181,1.0,0.5662914572864322,1.3435146443514645,1.0128032345013478,649.5542268753052
11000,0.6173,1.0,0.5647035175879397,1.4057757166947724,0.974441928178583,677.8389592170715
11500,0.6259,1.0,0.568502512562814,1.3562512003072786,1.0553440702781844,706.0045518875122
12000,0.6317,1.0,0.5770251256281407,1.5394024935309338,1.1568047337278107,733.8775129318237
12500,0.6344,1.0,0.5798391959798995,1.483884558668633,1.044080604534005,762.2757229804993
13000,0.6376,1.0,0.5827537688442211,1.4871338083927157,1.0432061978545888,791.2210762500763
13500,0.638,1.0,0.5838994974874372,1.5347272290314828,1.0203136136849609,819.4379398822784
14000,0.6409,1.0,0.5837185929648241,1.523542376277299,0.9973459156590976,847.7881269454956
14500,0.64,1.0,0.5842814070351758,1.541,1.0088579563429294,876.0323207378387
15000,0.6398,1.0,0.5869346733668341,1.567233009708738,1.048333943610399,903.9874114990234
15500,0.6425,1.0,0.5975879396984924,1.6208186162476625,1.171022910616328,932.1732363700867
16000,0.6428,1.0,0.5985929648241206,1.676825108028201,1.0161186331399097,960.5314481258392
16500,0.6437,1.0,0.5994572864321608,1.7201868699286944,1.0153297682709448,988.6560111045837
17000,0.6475,1.0,0.6018894472361809,1.6482454297121243,1.0369691414604338,1016.9878258705139
17500,0.6506,1.0,0.6045226130653266,1.6910835478586472,1.048321652526743,1045.159364938736
18000,0.6545,1.0,0.6053668341708542,1.675694771549694,1.0148514851485149,1073.1250412464142
18500,0.6582,1.0,0.6140301507537689,1.8151132404181185,1.144243641231593,1101.9518220424652
19000,0.6665,1.0,0.6189346733668342,1.8371377276224674,1.092459264873058,1130.0085518360138
19500,0.672,1.0,0.6224321608040201,1.827826896230805,1.0636896046852122,1158.4682359695435
20000,0.6763,1.0,0.6293668341708543,1.9715541165587418,1.120925341745531,1186.2564461231232
20500,0.6772,1.0,0.6317386934673367,1.9831724137931035,1.046021840873635,1214.2062706947327
21000,0.6761,1.0,0.6279597989949749,1.934667839859217,0.9409176618478944,1242.605639219284
21500,0.6792,1.0,0.6312964824120603,1.9397590361445782,1.05728088336784,1271.1280975341797
22000,0.6806,1.0,0.6329045226130653,1.914807847352862,1.0317838696861343,1300.3276047706604
22500,0.6857,1.0,0.6389346733668342,2.022983114446529,1.1064207165661581,1328.324375152588
23000,0.6891,1.0,0.640643216080402,2.0386726546906186,1.0307971014492754,1356.5124413967133
23500,0.6906,1.0,0.6477989949748744,2.159745293466224,1.153646957272335,1385.0276792049408
24000,0.6945,1.0,0.6446834170854271,2.043675417661098,0.9484536082474226,1413.5969905853271
24500,0.6987,1.0,0.6468743718592965,2.1723374827109265,1.043687374749499,1441.8503408432007
25000,0.6958,1.0,0.6444422110552764,2.1068296571884133,0.955268022181146,1469.9569561481476
25500,0.6938,1.0,0.6430552763819095,2.043427775197399,0.9767911200807265,1498.5106687545776
26000,0.6957,1.0,0.6456884422110553,2.093505793586634,1.0542892664732697,1527.2352690696716
26500,0.6994,1.0,0.648180904522613,2.1625386996904026,1.0455045871559634,1555.585069179535
27000,0.7001,1.0,0.6523819095477387,2.201507049100632,1.0759171812568107,1588.1840209960938
27500,0.7023,1.0,0.6559597989949749,2.1772262773722626,1.0743836188884246,1616.8578865528107
28000,0.7026,1.0,0.6546733668341709,2.1688091195731265,0.9785090664875755,1644.8333992958069
28500,0.7035,1.0,0.6570251256281407,2.250502512562814,1.0413427561837456,1673.1680250167847
29000,0.7083,1.0,0.6582713567839196,2.2731836975782636,1.0256304257957833,1701.7390885353088
29500,0.7106,1.0,0.6600804020100502,2.217179111761835,1.0316901408450705,1729.9716675281525
30000,0.7109,1.0,0.6588542713567839,2.240613432046536,0.9770417764395936,1758.1419837474823
30500,0.7122,1.0,0.6616683417085427,2.4019399818126703,1.0586756077116513,1786.5016024112701
31000,0.7135,1.0,0.665105527638191,2.3521526166537767,1.062960235640648,1814.6098687648773
31500,0.7154,1.0,0.6664321608040201,2.3680753854940035,1.0281329923273657,1842.8030309677124
32000,0.7155,1.0,0.6635175879396985,2.247632311977716,0.9457132160239611,1870.7534699440002
32500,0.7146,1.0,0.657427135678392,2.277887462981244,0.9000329924117453,1899.2228536605835
33000,0.7149,1.0,0.6613266331658292,2.342595329589122,1.0819949281487744,1927.6170825958252
33500,0.7174,1.0,0.6677788944723618,2.362059765208111,1.1278375149342892,1955.7221670150757
34000,0.7225,1.0,0.6709145728643217,2.403513371788149,1.0589346429920665,1984.0061037540436
34500,0.7231,1.0,0.673105527638191,2.401823708206687,1.0480811645346273,2012.6068074703217
35000,0.7207,1.0,0.67278391959799,2.40934771443246,0.9942049981890619,2040.729019165039
35500,0.7223,1.0,0.6725628140703518,2.474224092582851,0.9959692194943203,2068.7981231212616
36000,0.7232,1.0,0.6735477386934673,2.490360696517413,1.0214912280701753,2097.1873688697815
36500,0.7219,1.0,0.6764422110552764,2.4433229813664594,1.0533926585094548,2125.2416660785675
37000,0.727,1.0,0.6736482412060302,2.425841414717627,0.9492515516611902,2153.575655937195
37500,0.7275,1.0,0.6730653266331659,2.449530160654744,0.9878964941569283,2181.663352251053
38000,0.728,1.0,0.6753768844221105,2.398065665563757,1.041879096868172,2210.19446349144
38500,0.7319,1.0,0.6773668341708543,2.54210368594546,1.0399032648125757,2238.4656040668488
39000,0.7307,1.0,0.6744723618090452,2.425914994096812,0.9448064392487543,2266.6567842960358
39500,0.7299,1.0,0.6688844221105528,2.412135539795114,0.9084622983207112,2294.9186482429504
40000,0.7306,1.0,0.6766834170854271,2.588515228426396,1.1748535376295628,2323.4258024692535
40500,0.7313,1.0,0.6820301507537688,2.477726154687073,1.103461688059121,2351.580012321472
41000,0.7312,1.0,0.6820301507537688,2.660919540229885,1.0,2379.3873143196106
41500,0.7323,1.0,0.6829949748743719,2.5547000320821303,1.0212765957446808,2407.5061020851135
42000,0.7334,1.0,0.6788542713567839,2.6159828372217753,0.9280977312390924,2435.705248594284
42500,0.734,1.0,0.6804020100502512,2.584942625244892,1.0275491949910553,2463.8622629642487
43000,0.7325,1.0,0.6803618090452261,2.492013780144065,0.9991397849462366,2491.8678092956543
43500,0.7319,1.0,0.6807839195979899,2.44750656167979,1.0072765072765073,2520.4551055431366
44000,0.7379,1.0,0.6800402010050252,2.6516129032258067,0.9859582542694497,2548.9118297100067
44500,0.7343,1.0,0.6815678391959799,2.631375080697224,1.0319596299411269,2576.984940290451
45000,0.7336,1.0,0.6854070351758794,2.597353497164461,1.0725683890577509,2605.2838826179504
45500,0.733,1.0,0.683497487437186,2.5508707607699357,0.9607924061081304,2633.6628103256226
46000,0.7312,1.0,0.6815276381909547,2.544717887154862,0.9608938547486033,2661.611233472824
46500,0.7318,1.0,0.6845427135678392,2.6759384283013774,1.0570342205323193,2689.5458273887634
47000,0.7376,1.0,0.690110552763819,2.784243216737496,1.1294392523364487,2717.7186098098755
